product_id,name,brand,price,type,ingredients_parsed
p00036,La Roche-Posay Effaclar K(+) Anti-Blackhead Moisturiser 40ml,La Roche-Posay,17.0,Moisturiser,"[""aqua / water"", ""propylene glycol"", ""octyldodecanol"", ""dimethicone"", ""peg-100 stearate"", ""glyceryl stearate"", ""salicylic acid"", ""ammonium polyacryldimethyltauramide / ammonium polyacryloyldimethyl taurate"", ""zinc pca"", ""sarcosine"", ""sodium hydroxide"", ""silica"", ""silica silylate"", ""perlite"", ""carnosine"", ""disodium edta"", ""capryloyl salicylic acid"", ""xanthan gum"", ""pentylene glycol"", ""acrylates copolymer"", ""cetyl alcohol"", ""butylene glycol"", ""tocopherol"", ""parfum / fragrance""]"
p00037,The INKEY List Snow Mushroom,The INKEY List,9.99,Moisturiser,"[""water"", ""butylene glycol"", ""glycerin"", ""sodium acrylates copolymer"", ""phenoxyethanol"", ""sodium caproyl prolinate"", ""lecithin"", ""tremella fuciformis  extract"", ""carbomer"", ""madecassoside"", ""sodium hydroxide"", ""ethylhexylglycerin"", ""glyceryl polyacrylate"", ""trisodium ethylenediamine disuccinate""]"
p00038,Weleda Skin Food (30ml),Weleda,7.95,Moisturiser,"[""water"", ""helianthus annuus  seed oil"", ""lanolin"", ""prunus amygdalus dulcis  oil"", ""beeswax"", ""alcohol"", ""polyglyceryl-3 polyricinoleate"", ""glycerin"", ""limonene"", ""viola tricolor extract"", ""fragrance"", ""hydrolyzed beeswax"", ""sobitan olivate"", ""rosmarinus officinalis  leaf extract"", ""chamomilla recutita  flower extract"", ""calendula officinalis flower extract"", ""arginine"", ""zinc sulfate"", ""linalool"", ""geraniol"", ""citral"", ""coumarin""]"
p00039,Egyptian Magic All Purpose Skin Cream 59ml/2oz,Egyptian Magic,20.0,Moisturiser,"[""olive oil"", ""beeswax"", ""honey"", ""bee pollen"", ""royal jelly"", ""propolis extract""]"
p00040,La Roche-Posay Nutritic Intense Rich 50ml,La Roche-Posay,18.0,Moisturiser,"[""water"", ""water"", ""glycerin"", ""cetearyl alcohol"", ""caprylic/capric triglyceride"", ""glyceryl stearate"", ""alcohol denat"", ""ethylhexyl palmitate"", ""dimethicone"", ""butyrospermum parkii butter / shea butter"", ""myristyl myristate"", ""niacinamide"", ""peg-100 stearate"", ""glycine soja oil / soybean oil"", ""sodium polyacrylate"", ""myristyl malate phosphonic acid"", ""disodium edta"", ""caprylyl glycol"", ""citric acid"", ""tocopherol"", ""pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate"", ""phenoxyethanol"", ""parfum / fragrance""]"
p00041,Origins GinZing™ Energy-Boosting Tinted Moisturiser SPF40 50ml,Origins,32.0,Moisturiser,"[""water\\aqua\\eau"", ""ethylhexyl methoxycinnamate"", ""butylene glycol"", ""titanium dioxide"", ""cetyl alcohol"", ""zinc oxide"", ""neopentyl glycol diheptanoate"", ""c12-15 alkyl benzoate"", ""dimethicone"", ""laureth-4"", ""octocrylene"", ""ethylhexyl salicylate"", ""polyethylene"", ""peg-100 stearate"", ""hydrogenated lecithin"", ""citrus limon  peel oil"", ""citrus grandis peel oil"", ""menthaviridis  leaf oil"", ""citrus aurantium dulcis  peel oil"", ""limonene"", ""linalool"", ""citral"", ""garcinia mangostana peel extract"", ""panax ginseng  root extract"", ""citrus aurantium amara  flower wax"", ""castanea sativa  seed extract"", ""psidium guajava  fruit extract"", ""citrus aurantium amara  flower water"", ""luminaria"", ""saccharina extract"", ""triticum vulgare  germ extract"", ""adenosine phosphate"", ""pantethine"", ""creatine"", ""hordeum vulgare  extract\\extrait d\u2019orge"", ""folic acid"", ""tourmaline"", ""cordyceps sinensis extract"", ""ethylhexylglycerin"", ""acetyl carnitine hel"", ""caffeine"", ""rhodochrosite"", ""sodium hyaluronate"", ""isopropyl myristate"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""trehalose"", ""polyglyceryl-3 beeswax"", ""pvp/hexadecane copolymer"", ""squalance"", ""capryly glycol"", ""tocopheryl acetate"", ""yeast extract\\faex\\extrait de levure"", ""isostearic acid"", ""polymethyl methacrylate"", ""dimethicone"", ""silylate"", ""polyhydroxystearic acid"", ""magnesium ascorbyl phosphate"", ""nylon-12"", ""xanthan gum"", ""hexylene"", ""glycol"", ""polysorbate 60"", ""silica"", ""bht"", ""phenoxyethanol"", ""ci 77491"", ""ci 77492"", ""ci 77499"", ""titanium dioxide ""]"
p00042,Estée Lauder DayWear Multi-Protection Anti-Oxidant Creme SPF 15 30ml,Estée Lauder,25.2,Moisturiser,"[""water\\aqua\\eau"", ""ethylhexyl salicylate"", ""dimethicone"", ""butyloctyl salicylate"", ""butylene glycol"", ""butyl methoxydibenzoylmethane"", ""polyester-8"", ""cetyl ricinoleate"", ""steareth-21"", ""steareth-2"", ""di-c12-15 alkyl fumarate"", ""caprylic/capric/myristic/stearic triglyceride"", ""polysilicone-11"", ""psidium guajava  fruit extract"", ""gentiana lutea  root extract"", ""polygonum cuspidatum root extract"", ""stearyl alcohol"", ""hordeum vulgare  extract\\extrait d'orge"", ""laminaria ochroleuca extract"", ""rosmarinus officinalis  leaf extract"", ""triticum vulgare  germ extract"", ""artemia extract"", ""fumaria officinalis flower/leaf/stem extract"", ""caffeine"", ""pentylene glycol"", ""citrus medica limonum  fruit extract"", ""hydrolyzed rice extract"", ""vitis vinifera  seed extract"", ""hydrolyzed rice bran extract"", ""lauryl peg-9 polydimethylsiloxyethyl dimethicone"", ""thermus thermophillus ferment"", ""behenyl alcohol"", ""acrylic acid/vp crosspolymer"", ""triacontanyl pvp"", ""glycerin"", ""c12-15 alkyl benzoate"", ""linoleic acid"", ""cholesterol"", ""squalane"", ""sodium pca"", ""1"", ""2-hexanediol"", ""urea"", ""caprylic/capric triglyceride"", ""dipropylene glycol dibenzoate"", ""tocopheryl acetate"", ""acrylamide/sodium acryloyldimethyltaurate copolymer"", ""tetrahexyldecyl ascorbate"", ""sodium hyaluronate"", ""ergothioneine"", ""isohexadecane"", ""ppg-15 stearyl ether benzoate"", ""glycyrrhetinic acid"", ""trehalose"", ""polyquaternium-51"", ""polysorbate 80"", ""lecithin"", ""hydrogenated lecithin"", ""fumaric acid"", ""palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer"", ""caprylyl glycol"", ""cyclodextrin"", ""sodium hydroxide"", ""nordihydroguaiaretic acid"", ""sodium chloride"", ""ascorbyl tocopheryl maleate"", ""fragrance"", ""citric acid"", ""ethylbisiminomethylguaiacol manganese chloride"", ""pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate"", ""disodium edta"", ""bht"", ""sodium dehydroacetate"", ""phenoxyethanol"", ""blue 1"", ""yellow 5"", ""chromium hydroxide green ""]"
p00043,Elizabeth Arden Eight Hour Great 8 Daily Defense Moisturizer 45ml,Elizabeth Arden,36.0,Moisturiser,"[""aqua/water/eau"", ""homosalate"", ""ethylhexyl salicylate"", ""dipropylene glycol"", ""butyl methoxydibenzoylmethane"", ""glycerin"", ""thermus thermophillus ferment"", ""butylene glycol"", ""imperata cylindrica root extract"", ""enantia chlorantha bark extract"", ""marrubium vulgare extract"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer"", ""caprylyl glycol"", ""carbomer"", ""dimethylmethoxy chromanol"", ""disodium edta"", ""hydroxyacetophenone"", ""oleanolic acid"", ""clareolide"", ""triethanolamine"", ""parfum"", ""geraniol"", ""hexyl cinnamal"", ""limonene"", ""linalool"", ""chlorphenesin""]"
p00044,Skin Doctors Sd White & Bright (50ml),Skin Doctors,21.99,Moisturiser,"[""water"", ""butylene glycol"", ""ethylhexyl"", ""methoxycinnamate"", ""c12-15 alkyl benzoate"", ""sorbitan stearate"", ""dimethicone"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""ceteareth-20"", ""squalane"", ""butyl methoxydibenzoylmethane"", ""hydrogenated lecithin"", ""oligopeptide-68"", ""sodium oleate"", ""disodium edta"", ""cetyl alcohol"", ""polysorbate 60"", ""caprylyl glycol"", ""tocopheryl acetate"", ""cyclopentasiloxane"", ""phenoxyethanol"", ""sodium hydroxide"", ""fragrance"", ""citronellol"", ""hexyl cinnamal"", ""linalool"", ""butlyphenyl"", ""methylpropional""]"
p00045,Origins GinZing Ultra Hydrating Energy-Boosting Cream Moisturiser 50ml,Origins,25.0,Moisturiser,"[""water\\aqua\\eau"", ""glycerin"", ""caprylic/capric triglyceride"", ""c12-20 acid peg-8 ester"", ""simmondsia chinensis  seed oil"", ""caprylic/capric/myristic/stearic triglyceride"", ""hydroxyethyl urea"", ""cetyl alcohol"", ""niacinamide"", ""dimethicone"", ""butylene glycol"", ""sodium polyaspartate"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""citrus limon  peel oil"", ""citrus grandis  peel oil"", ""mentha viridis  leaf oil"", ""citrus aurantium dulcis  peel oil"", ""limonene"", ""linalool"", ""citral"", ""panax ginseng  root extract"", ""hordeum vulgare  extract\\extrait d'orge"", ""salicylic acid"", ""algae extract"", ""linoleic acid"", ""caffeine"", ""sucrose"", ""cucumis sativus  fruit extract"", ""trehalose"", ""ophiopogon japonicus root extract"", ""sorbitol"", ""phospholipids"", ""tocopheryl acetate"", ""tocopherol"", ""coffea arabica  seed oil"", ""arginine"", ""sodium hyaluronate"", ""butyrospermum parkii"", ""helianthus annuus  seedcake"", ""squalane"", ""ethylhexylglycerin"", ""caprylyl glycol"", ""peg-100 stearate"", ""glyceryl stearate"", ""potassium cetyl phosphate"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""behenyl alcohol"", ""xanthan gum"", ""carbomer"", ""sodium hydroxide"", ""disodium edta"", ""chlorphenesin"", ""potassium sorbate"", ""phenoxyethanol""]"
p00046,Elizabeth Arden Eight Hour Cream Skin Protectant (50ml),Elizabeth Arden,28.0,Moisturiser,"[""petrolatum"", ""lanolin"", ""mineral oil"", ""tocopherol"", ""bht"", ""salicylic acid"", ""ricinus communis seed oil"", ""vegetable oil"", ""zea mays oil"", ""fragrance"", ""citral"", ""citronellol"", ""geraniol"", ""limonene"", ""linalool"", ""propylparaben"", ""iron oxides""]"
p00047,PRAI AGELESS Throat & Decolletage Crème 50ml,PRAI,24.99,Moisturiser,"[""aqua/water/eau"", ""glycerin"", ""butyrospermum parkii  butter"", ""cyclopentasiloxane"", ""isopropyl myristate"", ""dimethicone"", ""polysorbate 20"", ""carbomer"", ""aluminum starch octenylsuccinate"", ""octyldodecyl stearate"", ""dipalmitoyl hydroxyproline"", ""cyclomethicone"", ""dimethicone crosspolymer"", ""sodium hyaluronate"", ""squalane"", ""aloe barbadensis leaf juice"", ""vitis vinifera  fruit extract"", ""morus alba leaf extract"", ""scutellaria galericulata extract"", ""saxifraga sarmentosa extract"", ""zingiber cassumunar root oil"", ""tocopheryl acetate"", ""nylon-6"", ""ethylhexyl isononanoate"", ""sodium hydroxide"", ""propylene glycol"", ""butylene glycol"", ""trisodium edta"", ""potassium sorbate"", ""sodium benzoate"", ""phenoxyethanol"", ""fragrance"", ""benzyl salicylate"", ""hexyl cinnamal"", ""butylphenyl methylpropional"", ""limonene"", ""alpha-isomethyl ionone"", ""titanium dioxide ""]"
p00048,La Roche-Posay Toleriane Sensitive Fluid Moisturiser 40ml,La Roche-Posay,16.5,Moisturiser,"[""aqua / water"", ""caprylic/capric triglyceride"", ""glycerin"", ""propanediol"", ""pentylene glycol"", ""niacinamide"", ""ammonium polyacryloyldimethyl taurate"", ""caprylyl glycol"", ""citric acid"", ""xanthan gum""]"
p00049,La Roche-Posay Effaclar MAT+ 40ml,La Roche-Posay,17.0,Moisturiser,"[""water"", ""water"", ""cyclopentasiloxane"", ""glycerin"", ""isocetyl stearate"", ""alcohol denat"", ""dimethicone"", ""dimethicone/vinyl dimethicone crosspolymer"", ""acrylamide/sodium acryloyldimethyltaurate copolymer"", ""methyl methacrylate crosspolymer"", ""silica"", ""cyclohexasiloxane"", ""peg-100 sterate"", ""cocamide mea"", ""zinc pca"", ""glyceryl stearate"", ""triethanolamine"", ""isohexadecane"", ""sodium citrate"", ""ascorbyl glucoside"", ""nylon-12"", ""capryloyl salicylic acid"", ""tetrasodium edta"", ""polysorbate 80"", ""acrylates/c10-30 alyl acrylate crosspolymer"", ""tocopherol"", ""methylparaben"", ""salicylic acid"", ""parfum/fragrance""]"
p00050,Mama Mio The Tummy Rub Butter 120ml - Fragrance Free,Mama Mio,24.0,Moisturiser,"[""aloe barbadensis leaf juice"", ""aqua/water/eau"", ""ethylhexyl palmitate"", ""coconut alkanes"", ""butyrospermum parkii  butter"", ""cetyl alcohol"", ""glycerin"", ""prunus amygdalus dulcis  oil"", ""cetearyl alcohol"", ""caprylic/capric triglyceride"", ""sodium acrylate/sodium acryloyldimethyl taurate copolymer"", ""glyceryl stearate citrate"", ""myristyl myristate"", ""phenoxyethanol"", ""isohexadecane"", ""hydroxyacetophenone"", ""sodium stearoyl glutamate"", ""coco-caprylate/caprate"", ""polysorbate 80"", ""ethylhexylglycerin"", ""tocopherol"", ""argania spinosa kernel oil"", ""cocos nucifera  oil"", ""olea europaea  fruit oil"", ""persea gratissima  oil"", ""rosa canina fruit oil"", ""plukenetia volubilis seed oil"", ""sorbitan oleate"", ""glyceryl caprylate"", ""1"", ""2-hexanediol"", ""beta-glucan"", ""caprylyl glycol"", ""sodium benzoate"", ""citric acid"", ""sodium hydroxide""]"
p00051,Clinique Moisture Surge 72 Hour Auto Replenishing Hydrator 50ml,Clinique,37.0,Moisturiser,"[""water\\aqua\\eau"", ""dimethicone"", ""butylene glycol"", ""glycerin"", ""trisiloxane"", ""trehalose"", ""sucrose"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""hydroxyethyl urea"", ""camellia sinensis  leaf extract"", ""silybum marianum  extract"", ""betula alba  bark extract"", ""saccharomyces lysate extract"", ""aloe barbadensis leaf water"", ""thermus thermophillus ferment"", ""caffeine"", ""sorbitol"", ""palmitoyl hexapeptide-12"", ""sodium hyaluronate"", ""caprylyl glycol"", ""oleth-10"", ""sodium polyaspartate"", ""saccharide isomerate"", ""hydrogenated lecithin"", ""tocopheryl acetate"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""glyceryl polymethacrylate"", ""peg-8"", ""hexylene glycol"", ""magnesium ascorbyl phosphate"", ""disodium edta"", ""bht"", ""phenoxyethanol"", ""red 4"", ""yellow 5 ""]"
p00052,Elemis Pro-Collagen Marine Cream 50ml,Elemis,87.0,Moisturiser,"[""water"", ""glyceryl stearate se"", ""glycerin"", ""glyceryl polyacrylate"", ""glyceryl polymethacrylate"", ""propylene glycol"", ""dimethicone"", ""isononyl isononanoate"", ""triticum vulgare  germ oil"", ""butyrospermum parkii"", ""simmondsia chinensis  seed oil"", ""chlorella vulgaris extract"", ""padina pavonica extract"", ""daucus carota sativa  seed extract"", ""porphyridium cruentum extract"", ""acacia decurrens absolute"", ""rosa damascena flower absolute"", ""lecithin"", ""ginkgo biloba extract"", ""phenoxyethanol"", ""cetyl alcohol"", ""stearic acid"", ""polyacrylamide"", ""xanthan gum"", ""chlorphenesin"", ""methylparaben"", ""fragrance"", ""laureth-7"", ""disodium edta"", ""butylparaben"", ""ethylparaben"", ""tocopheryl acetate"", ""propylparaben"", ""isobutylparaben"", ""hydroxyisohexyl 3-cyclohexene carboxaldehyde"", ""butylphenyl methylpropional"", ""linalool"", ""citronellol""]"
p00053,La Roche-Posay Toleriane Ultra Fluid 40ml,La Roche-Posay,18.5,Moisturiser,"[""water"", ""glycerin"", ""squalane"", ""propanediol"", ""butylene glycol"", ""butyrospermum parkii butter"", ""pentylene glycol"", ""dimethicone"", ""polymethysilsesquioxane"", ""polysorbate 20"", ""glyceryl acrylate/acrylic acide copolymer"", ""dimethiconol"", ""aluminum starch octenylsuccinate"", ""ammonium polyacrydimethyltauramide"", ""disodium edta"", ""acetyl dipeptide-1 cetyl""]"
p00054,Clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator 15ml,Clinique,12.0,Moisturiser,"[""water\\aqua\\eau"", ""dimethicone"", ""butylene glycol"", ""glycerin"", ""trisiloxane"", ""trehalose"", ""sucrose"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""hydroxyethyl urea"", ""camellia sinensis  leaf extract"", ""silybum marianum  extract"", ""betula alba  bark extract"", ""saccharomyces lysate extract"", ""aloe barbadensis leaf water"", ""thermus thermophillus ferment"", ""caffeine"", ""sorbitol"", ""palmitoyl hexapeptide-12"", ""sodium hyaluronate"", ""caprylyl glycol"", ""oleth-10"", ""sodium polyaspartate"", ""saccharide isomerate"", ""hydrogenated lecithin"", ""tocopheryl acetate"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""glyceryl polymethacrylate"", ""peg-8"", ""hexylene glycol"", ""magnesium ascorbyl phosphate"", ""disodium edta"", ""bht"", ""phenoxyethanol"", ""red 4"", ""yellow 5 ""]"
p00055,Clinique for Men Moisturising Lotion 100ml,Clinique,25.4,Moisturiser,"[""water\\aqua\\eau"", ""mineral oil\\paraffinum liquidum\\huile minerale"", ""glycerin"", ""petrolatum"", ""stearic acid"", ""glyceryl stearate"", ""sesamum indicum  oil"", ""urea"", ""lanolin alcohol"", ""triethanolamine"", ""cucumis sativus  fruit extract"", ""hordeum vulgare  extract\\extrait d'orge"", ""propylene glycol dicaprate"", ""helianthus annuus  seedcake"", ""butylene glycol"", ""sodium hyaluronate"", ""pentylene glycol"", ""trisodium edta"", ""phenoxyethanol"", ""red 33"", ""yellow 5"", ""yellow 6 ""]"
p00056,Bulldog Oil Control Moisturiser 100ml,Bulldog,4.5,Moisturiser,"[""water"", ""c12-15 alkyl benzoate"", ""tapioca starch"", ""glycerin"", ""sorbitan stearate"", ""hamamelis virginiana  water"", ""sodium polyacrylate"", ""pentaerythrityl distearate"", ""phenoxyethanol"", ""sodium stearoyl glutamate"", ""alcohol"", ""carbomer"", ""benzoic acid"", ""parfum"", ""tocopheryl acetate"", ""dehydroacetic acid"", ""sodium hydroxide"", ""salix alba  bark extract"", ""limonene"", ""linalool"", ""juniperus communis fruit extract"", ""potassium sorbate"", ""sodium benzoate""]"
p00057,Bulldog Age Defence Moisturiser 100ml,Bulldog,6.75,Moisturiser,"[""water"", ""ethylhexyl palmitate"", ""caprylic/capric triglyceride"", ""glycerin"", ""sorbitan stearate"", ""pentaerythrityl distearate"", ""phenoxyethanol"", ""sodium polyacrylate"", ""tocopherol"", ""sodium stearoyl glutamate"", ""helianthus annuus  seed oil"", ""parfum"", ""carbomer"", ""benzoic acid"", ""echinacea purpurea flower/leaf/stem extract"", ""dehydroacetic acid"", ""amorphophallus konjac root extract"", ""limonene"", ""sodium hydroxide"", ""linalool"", ""rosmarinus officinalis  leaf extract"", ""citric acid"", ""sodium benzoate"", ""potassium sorbate""]"
p00058,The INKEY List Multi-Biotic Moisturiser 30ml,The INKEY List,12.99,Moisturiser,"[""water"", ""inulin"", ""glycerin"", ""isoamyl laurate"", ""propanediol"", ""squalane"", ""cetearyl olivate"", ""sorbitan olivate"", ""avena sativa  kernel oil"", ""phenoxyethanol"", ""yogurt powder"", ""sodium caproyl prolinate"", ""carbomer"", ""isoamyl cocoate"", ""benzyl alcohol"", ""sodium hyaluronate"", ""sodium stearoyl glutamate"", ""ethylhexylglycerin"", ""diglucosyl gallic acid"", ""trisodium ethylenediamine disuccinate"", ""dehydroacetic acid polysorbate 60"", ""dehydroacetic acid"", ""citric acid"", ""heptapeptide-7"", ""lecithin"", ""potassium sorbate"", ""propanediol"", ""sodium benzoate"", ""xanthan gum"", ""sorbitan isostearate""]"
p00059,Caudalie Vinosource Moisturising Sorbet 40ml,Caudalie,23.0,Moisturiser,"[""water"", ""vitis vinifera  fruit water"", ""dicaprylyl ether"", ""glycerin"", ""butyrospermum parkii  butter extract"", ""hexyldecanol"", ""hexyldecyl laurate"", ""behenyl alcohol"", ""glyceryl stearate"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""erythritol"", ""parfum"", ""tocopherol"", ""lecithin"", ""caprylyl glycol"", ""mannitol"", ""sodium benzoate"", ""xanthan gum"", ""palmitoyl grape seed extract"", ""vitis vinifera  juice"", ""glycine soja  sterols"", ""butylene glycol"", ""sodium hydroxide"", ""sodium citrate"", ""citric acid"", ""chamomilla recutita  flower extract"", ""sodium carboxymethyl betaglucan"", ""sodium phytate"", ""potassium sorbate"", ""biosaccharide gum-1"", ""sodium hyaluronate"", ""homarine hcl"", ""glyceryl caprylate"", ""acetyl tetrapeptide-15""]"
